guid/image	labels	scores	boxes
/rob535-fall2021-final-project-data//est/	[2, 0, 0, 2, 0]	[0.8926409482955933, 0.17071661353111267, 0.08259537816047668, 0.06689336895942688, 0.06435319781303406]	[[0.4054673910140991, 0.26641345024108887, 0.7176165580749512, 0.5482187867164612], [0.42384418845176697, 0.5018243789672852, 0.4728865325450897, 0.5287896394729614], [0.41042307019233704, 0.516089677810669, 0.43253299593925476, 0.5292946100234985], [0.4394521117210388, 0.5838401317596436, 0.47366249561309814, 0.619513988494873], [0.4386194050312042, 0.5594834685325623, 0.4608953893184662, 0.572510302066803]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 0]	[0.2806212902069092, 0.25283563137054443, 0.25038525462150574, 0.18085667490959167, 0.16430708765983582]	[[0.42216089367866516, 0.49102362990379333, 0.45393678545951843, 0.515783965587616], [0.41116905212402344, 0.5080431699752808, 0.4332423806190491, 0.5238461494445801], [0.40807920694351196, 0.4475969672203064, 0.42989373207092285, 0.46980100870132446], [0.41646596789360046, 0.4365547299385071, 0.4605970084667206, 0.49470555782318115], [0.4404745101928711, 0.5690703392028809, 0.4582461714744568, 0.5774190425872803]]
/rob535-fall2021-final-project-data//est/	[2, 80, 2, 2, 6]	[0.40713566541671753, 0.3865264356136322, 0.1851034164428711, 0.12739279866218567, 0.0894065797328949]	[[0.41815441846847534, 0.29984650015830994, 0.6562523245811462, 0.5418068766593933], [0.4491051435470581, 0.31031447649002075, 0.6543478965759277, 0.5493888854980469], [0.4214046597480774, 0.40205684304237366, 0.47525203227996826, 0.49252620339393616], [0.45748570561408997, 0.1295449435710907, 0.48176416754722595, 0.16384071111679077], [0.41026821732521057, 0.6657834649085999, 0.4682323634624481, 0.7425753474235535]]
/rob535-fall2021-final-project-data//est/	[0, 2, 7, 2, 0]	[0.22666645050048828, 0.2174338400363922, 0.19866052269935608, 0.12093868851661682, 0.10659164190292358]	[[0.4304315745830536, 0.5167664885520935, 0.46140405535697937, 0.5280312895774841], [0.42333757877349854, 0.38671496510505676, 0.4633762836456299, 0.43570730090141296], [0.4224892258644104, 0.3640669882297516, 0.5474135279655457, 0.4782206118106842], [0.4320421814918518, 0.36951693892478943, 0.546062171459198, 0.46706655621528625], [0.1633635312318802, 0.9621808528900146, 0.3249172568321228, 0.9949939250946045]]
/rob535-fall2021-final-project-data//est/	[2, 2, 8, 2, 0]	[0.28745877742767334, 0.13582617044448853, 0.1072230339050293, 0.10535562038421631, 0.10291501879692078]	[[0.3983991742134094, 0.321891188621521, 0.6568551659584045, 0.5432755351066589], [0.4428783357143402, 0.05172111839056015, 0.4806370437145233, 0.11480111628770828], [0.0014958083629608154, 0.2997960150241852, 0.6909953355789185, 0.9776169061660767], [0.4122938811779022, 0.40439340472221375, 0.4640633165836334, 0.49561837315559387], [0.4099719524383545, 0.49878090620040894, 0.4619152545928955, 0.524419367313385]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.3284262418746948, 0.2794038653373718, 0.23284631967544556, 0.13563042879104614, 0.1334618628025055]	[[0.4453723728656769, 0.23519538342952728, 0.4640844762325287, 0.26631298661231995], [0.45175719261169434, 0.2959924340248108, 0.6670055389404297, 0.5521606802940369], [0.44267579913139343, 0.1157783716917038, 0.4663958251476288, 0.15123431384563446], [0.4203392267227173, 0.3889436721801758, 0.47717905044555664, 0.4987601637840271], [0.4459664523601532, 0.17921122908592224, 0.46482881903648376, 0.20797166228294373]]
/rob535-fall2021-final-project-data//est/	[2, 2, 7, 0, 6]	[0.434161514043808, 0.41866639256477356, 0.31842517852783203, 0.2418060302734375, 0.22024691104888916]	[[0.42116618156433105, 0.42050325870513916, 0.4652045965194702, 0.4829316735267639], [0.4324567914009094, 0.4005640149116516, 0.546930730342865, 0.4978853464126587], [0.4324567914009094, 0.4005640149116516, 0.546930730342865, 0.4978853464126587], [0.4300393760204315, 0.5588560104370117, 0.47209271788597107, 0.5691509246826172], [0.4324567914009094, 0.4005640149116516, 0.546930730342865, 0.4978853464126587]]
/rob535-fall2021-final-project-data//est/	[2, 2, 9, 2, 2]	[0.17154818773269653, 0.11479175090789795, 0.09417691826820374, 0.07519498467445374, 0.07368263602256775]	[[0.3827211558818817, 0.41416648030281067, 0.4261786639690399, 0.47232624888420105], [0.4077760875225067, 0.6511107683181763, 0.42640820145606995, 0.675148606300354], [0.27771490812301636, 0.7809246182441711, 0.2949985861778259, 0.7927241921424866], [0.39538049697875977, 0.2832505702972412, 0.4218670725822449, 0.30174845457077026], [0.44639530777931213, 0.6918933391571045, 0.4674363434314728, 0.7257426977157593]]
/rob535-fall2021-final-project-data//est/	[7, 2, 9, 2, 2]	[0.10630059242248535, 0.06518352031707764, 0.06503081321716309, 0.05981028079986572, 0.05672106146812439]	[[0.2219342142343521, 0.002772744745016098, 0.5308159589767456, 0.11269053816795349], [0.4999069571495056, 0.7076537609100342, 0.5151171088218689, 0.7247892618179321], [0.3396485447883606, 0.40617549419403076, 0.3790736794471741, 0.43145591020584106], [0.451168417930603, 0.5377588868141174, 0.4656068682670593, 0.5605308413505554], [0.4482208788394928, 0.5067107677459717, 0.4670672118663788, 0.531099796295166]]
/rob535-fall2021-final-project-data//est/	[7, 2, 2, 2, 2]	[0.6240372061729431, 0.29101645946502686, 0.13253328204154968, 0.09213963150978088, 0.09123533964157104]	[[0.26972582936286926, 0.013145536184310913, 0.5111919641494751, 0.20218640565872192], [0.5039495229721069, 0.7627385258674622, 0.5207844972610474, 0.7800132632255554], [0.4495653808116913, 0.5451704263687134, 0.4665720760822296, 0.5692912340164185], [0.5004187822341919, 0.8230457305908203, 0.5128999948501587, 0.8373775482177734], [0.44391486048698425, 0.5131837725639343, 0.4658588469028473, 0.5319246649742126]]
/rob535-fall2021-final-project-data//est/	[2, 14, 14, 14, 0]	[0.24185752868652344, 0.1490459144115448, 0.11288142204284668, 0.11144134402275085, 0.11130094528198242]	[[0.34095698595046997, 0.3809751868247986, 0.36298978328704834, 0.40519243478775024], [0.4705051779747009, 0.3837437629699707, 0.9186784625053406, 0.8075308799743652], [0.5575597882270813, 0.45213812589645386, 0.8741880059242249, 0.8650373816490173], [0.46081241965293884, 0.4563140869140625, 0.8009963035583496, 0.8501358032226562], [0.3439919352531433, 0.29901450872421265, 0.3664407730102539, 0.3123980164527893]]
/rob535-fall2021-final-project-data//est/	[2, 84, 6, 2, 84]	[0.2728687524795532, 0.19022458791732788, 0.14865398406982422, 0.13876217603683472, 0.13486197590827942]	[[0.4377788305282593, 0.44553762674331665, 0.46204930543899536, 0.46243125200271606], [0.2744685411453247, 0.5970436334609985, 0.31979793310165405, 0.6228514909744263], [0.32892274856567383, 0.6578444242477417, 0.4380570650100708, 0.9408795833587646], [0.4390230178833008, 0.4083257019519806, 0.45898735523223877, 0.42628213763237], [0.25269782543182373, 0.5475530624389648, 0.30463021993637085, 0.5759196281433105]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 0, 2]	[0.14617443084716797, 0.12437927722930908, 0.11898592114448547, 0.10949519276618958, 0.10192814469337463]	[[0.4375764727592468, 0.5000890493392944, 0.4552878141403198, 0.517632246017456], [0.39984190464019775, 0.16199976205825806, 0.430475652217865, 0.18930178880691528], [0.4066600799560547, 0.14285330474376678, 0.42653465270996094, 0.16465966403484344], [0.4362185001373291, 0.4056244492530823, 0.463236927986145, 0.4164942502975464], [0.4275560975074768, 0.16616764664649963, 0.4593292474746704, 0.19855430722236633]]
/rob535-fall2021-final-project-data//est/	[2, 2, 0, 84, 2]	[0.1801765263080597, 0.16334322094917297, 0.09261977672576904, 0.09080854058265686, 0.08141031861305237]	[[0.441157728433609, 0.2662869989871979, 0.46878644824028015, 0.29700490832328796], [0.4447343349456787, 0.44111520051956177, 0.4668482542037964, 0.4679024815559387], [0.441157728433609, 0.2662869989871979, 0.46878644824028015, 0.29700490832328796], [0.2751396596431732, 0.5488676428794861, 0.3226844370365143, 0.569261372089386], [0.44052183628082275, 0.40814992785453796, 0.46239525079727173, 0.425746351480484]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.1747065782546997, 0.11221346259117126, 0.09235155582427979, 0.07326117157936096, 0.06331267952919006]	[[0.4350910186767578, 0.26887986063957214, 0.476323664188385, 0.30585435032844543], [0.446258008480072, 0.45724642276763916, 0.47583717107772827, 0.4862496852874756], [0.4498002231121063, 0.504616379737854, 0.47076985239982605, 0.5269231796264648], [0.4535828232765198, 0.3931003510951996, 0.47682952880859375, 0.40640226006507874], [0.40258198976516724, 0.922464907169342, 0.41604697704315186, 0.9349967837333679]]
/rob535-fall2021-final-project-data//est/	[2, 0, 8, 2, 2]	[0.8836497068405151, 0.11605876684188843, 0.11310276389122009, 0.08634611964225769, 0.08401688933372498]	[[0.39930903911590576, 0.23445816338062286, 0.743282675743103, 0.5639944672584534], [0.49788764119148254, 0.9355739951133728, 0.516660749912262, 0.9439458250999451], [0.01640281081199646, 0.5461494326591492, 0.46105411648750305, 0.6716517806053162], [0.39939308166503906, 0.29953673481941223, 0.5607430934906006, 0.545113205909729], [0.42079171538352966, 0.4936453104019165, 0.4780741035938263, 0.5285918712615967]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 0, 0]	[0.2500089704990387, 0.10157224535942078, 0.08865508437156677, 0.07868900895118713, 0.06344336271286011]	[[0.3835592567920685, 0.4397136867046356, 0.4211634695529938, 0.48535290360450745], [0.3846539258956909, 0.3889514207839966, 0.4139130711555481, 0.40578436851501465], [0.4450925886631012, 0.764354944229126, 0.4666142761707306, 0.797542929649353], [0.3835592567920685, 0.4397136867046356, 0.4211634695529938, 0.48535290360450745], [0.31310683488845825, 0.35685211420059204, 0.3926112651824951, 0.390516996383667]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 6, 2]	[0.9531895518302917, 0.11865940690040588, 0.09574827551841736, 0.08259284496307373, 0.07905903458595276]	[[0.40659648180007935, 0.22565105557441711, 0.781014621257782, 0.5756250619888306], [0.44513848423957825, 0.5543704032897949, 0.4667639434337616, 0.5805516242980957], [0.44827204942703247, 0.6031802892684937, 0.4644261598587036, 0.6248997449874878], [0.43151697516441345, 0.8455026745796204, 0.4922175109386444, 0.8968707919120789], [0.4646322429180145, 0.9624121785163879, 0.5029453039169312, 0.9921379685401917]]
/rob535-fall2021-final-project-data//est/	[84, 84, 84, 2, 84]	[0.27244865894317627, 0.2680205702781677, 0.17502561211585999, 0.1728287935256958, 0.12294411659240723]	[[0.19421106576919556, 0.6312360167503357, 0.26847851276397705, 0.6580117344856262], [0.24379321932792664, 0.5999559760093689, 0.30706825852394104, 0.629438579082489], [0.10071524977684021, 0.6151231527328491, 0.1397666484117508, 0.6382427215576172], [0.4190872609615326, 0.22093512117862701, 0.47236260771751404, 0.27660948038101196], [0.24411317706108093, 0.6336976289749146, 0.3069077432155609, 0.6622204780578613]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 7, 2]	[0.9352462887763977, 0.21863895654678345, 0.20145970582962036, 0.12620589137077332, 0.11588436365127563]	[[0.4015912413597107, 0.2083122432231903, 0.8172246813774109, 0.5767319202423096], [0.4206342101097107, 0.7093887329101562, 0.4548513889312744, 0.7394071817398071], [0.4358766973018646, 0.5969830751419067, 0.45559075474739075, 0.6198786497116089], [0.39813968539237976, 0.20461121201515198, 0.8138188123703003, 0.5829615592956543], [0.4376727044582367, 0.559762179851532, 0.45867064595222473, 0.5800992846488953]]
/rob535-fall2021-final-project-data//est/	[2, 2, 7, 2, 2]	[0.5911018252372742, 0.16316184401512146, 0.1328180730342865, 0.11931785941123962, 0.11672535538673401]	[[0.4060020446777344, 0.012789502739906311, 0.5012515783309937, 0.16317224502563477], [0.45881786942481995, 0.5472902059555054, 0.48091551661491394, 0.5705357789993286], [0.4060020446777344, 0.012789502739906311, 0.5012515783309937, 0.16317224502563477], [0.46817484498023987, 0.3504648208618164, 0.4801325500011444, 0.3609492778778076], [0.4594152867794037, 0.4595072269439697, 0.47599318623542786, 0.47059786319732666]]
/rob535-fall2021-final-project-data//est/	[2, 2, 9, 2, 2]	[0.1719113290309906, 0.1510065197944641, 0.11242136359214783, 0.10726770758628845, 0.0922049880027771]	[[0.4270583391189575, 0.4717745780944824, 0.456792950630188, 0.5071519017219543], [0.43597176671028137, 0.3415016829967499, 0.4548359811306, 0.36031875014305115], [0.3509518802165985, 0.3928760588169098, 0.37375858426094055, 0.4092773497104645], [0.44361525774002075, 0.2444775551557541, 0.46580278873443604, 0.2669743597507477], [0.4059590995311737, 0.13745874166488647, 0.4206429421901703, 0.15537452697753906]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.31149131059646606, 0.2700929045677185, 0.255715012550354, 0.1835336685180664, 0.1658543050289154]	[[0.4457109272480011, 0.49798786640167236, 0.46771952509880066, 0.5206571817398071], [0.4470204710960388, 0.5437527894973755, 0.47055840492248535, 0.5730681419372559], [0.4500415623188019, 0.5813938975334167, 0.47860220074653625, 0.6194825768470764], [0.46279147267341614, 0.34869101643562317, 0.4788798987865448, 0.3646176755428314], [0.4590635299682617, 0.3022933304309845, 0.47587209939956665, 0.315780907869339]]
/rob535-fall2021-final-project-data//est/	[2, 8, 2, 2, 0]	[0.9525047540664673, 0.1084553599357605, 0.10635432600975037, 0.0887255072593689, 0.08720239996910095]	[[0.40687665343284607, 0.24623019993305206, 0.7418801784515381, 0.5631139278411865], [0.02283233404159546, 0.5557024478912354, 0.46258115768432617, 0.670819878578186], [0.44635656476020813, 0.6020391583442688, 0.4666876494884491, 0.6206145882606506], [0.42670828104019165, 0.4954572021961212, 0.48188114166259766, 0.5273838043212891], [0.4816209673881531, 0.888268232345581, 0.5084520578384399, 0.9021097421646118]]
/rob535-fall2021-final-project-data//est/	[2, 2, 9, 2, 2]	[0.22299128770828247, 0.17077186703681946, 0.1441006064414978, 0.10445323586463928, 0.09782412648200989]	[[0.4547157287597656, 0.3421746790409088, 0.47252553701400757, 0.3655378520488739], [0.45435771346092224, 0.2978895306587219, 0.4723375141620636, 0.31562405824661255], [0.34402868151664734, 0.2401600033044815, 0.36348608136177063, 0.2476435750722885], [0.4674374461174011, 0.6121920943260193, 0.4778788685798645, 0.6232574582099915], [0.44991356134414673, 0.24684379994869232, 0.4669026732444763, 0.2615865170955658]]
/rob535-fall2021-final-project-data//est/	[2, 0, 0, 14, 2]	[0.9636343717575073, 0.10062378644943237, 0.09813904762268066, 0.0915229320526123, 0.08274483680725098]	[[0.3994474411010742, 0.2586406171321869, 0.7290230989456177, 0.5579692125320435], [0.4821696877479553, 0.7548200488090515, 0.5298892855644226, 0.7792096734046936], [0.4166702926158905, 0.4945301413536072, 0.48009756207466125, 0.5263848900794983], [0.4815756380558014, 0.712887167930603, 0.5276124477386475, 0.7398252487182617], [0.4409547746181488, 0.6004542112350464, 0.4620101749897003, 0.6199431419372559]]
/rob535-fall2021-final-project-data//est/	[2, 2, 0, 63, 0]	[0.07173731923103333, 0.06808561086654663, 0.05790191888809204, 0.05785876512527466, 0.05639496445655823]	[[0.4071056544780731, 0.9737969040870667, 0.421602338552475, 0.9910016655921936], [0.4020628333091736, 0.2660881280899048, 0.42846113443374634, 0.29426467418670654], [0.4020669460296631, 0.3928911089897156, 0.4353751540184021, 0.41077351570129395], [0.01800215244293213, 0.4800284504890442, 0.4483950436115265, 0.9115052819252014], [0.4032312333583832, 0.4704352021217346, 0.43653926253318787, 0.4914955496788025]]
/rob535-fall2021-final-project-data//est/	[0, 84, 84, 37, 84]	[0.1508370339870453, 0.14105430245399475, 0.13403016328811646, 0.10353413224220276, 0.09221720695495605]	[[0.4163120985031128, 0.2821541130542755, 0.4370708465576172, 0.30308374762535095], [0.2681407928466797, 0.5590663552284241, 0.29990190267562866, 0.5750108361244202], [0.24139945209026337, 0.5611899495124817, 0.2742942273616791, 0.578512966632843], [0.2010248303413391, 0.9365748167037964, 0.21597552299499512, 0.9479290246963501], [0.2830309569835663, 0.5962212085723877, 0.3178231418132782, 0.6174468994140625]]
/rob535-fall2021-final-project-data//est/	[0, 2, 2, 2, 2]	[0.09864786267280579, 0.08690547943115234, 0.06715404987335205, 0.05992838740348816, 0.05868172645568848]	[[0.4375927448272705, 0.4146524667739868, 0.46194779872894287, 0.4248865842819214], [0.4454699158668518, 0.3532443344593048, 0.4615479111671448, 0.3628624379634857], [0.43247750401496887, 0.49203070998191833, 0.457682341337204, 0.5230575799942017], [0.4437704384326935, 0.5390114784240723, 0.4650031626224518, 0.591392993927002], [0.4010431170463562, 0.08817268908023834, 0.4147120714187622, 0.10217142105102539]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 27]	[0.3106232285499573, 0.0813799798488617, 0.07105499505996704, 0.06493666768074036, 0.061361491680145264]	[[0.44268885254859924, 0.26542600989341736, 0.4675123989582062, 0.29612186551094055], [0.44080960750579834, 0.3929041624069214, 0.4631308317184448, 0.41918879747390747], [0.44811686873435974, 0.3431282341480255, 0.4647458493709564, 0.3615180552005768], [0.4402635991573334, 0.4459626078605652, 0.46091070771217346, 0.4683465361595154], [0.3479897975921631, 0.6969190239906311, 0.38632142543792725, 0.7548225522041321]]
